NAME	Neuron	Oligodendrocyte	Microglia	Endothelial	Astrocyte
Ncoa3	1	1	88.3161534752422	1	1
Nde1	1	99.0663769760367	1	1	75.8004947921269
Ndnf	1	1	1	130.700217227292	1
Ndp	1	1	1	1	98.5747851264353
Ndrg1	61.6279853302612	684.1616143052	1	279.151733380258	1
Ndrg2	1	71.2267586269939	136.800763057803	140.856488633215	1746.10078566795
Ndst3	72.0458520368448	1	1	1	1
Necab1	161.070950102294	1	1	1	1
Nedd4l	94.1080203518411	1	1	1	1
Nek7	1	1	1	86.1621204600277	1
Nell1	84.2038412954586	1	1	1	1
Nell2	327.954379402424	1	1	1	1
Nes	1	1	1	114.576679211569	1
Net1	1	1	1	119.489743116798	1
Neto2	67.4649305557464	1	1	1	1
Neurod2	202.686552219183	1	1	1	1
Neurod6	524.708863553951	1	1	1	57.7416622262401
Nfam1	1	1	72.6360093765527	1	1
Nfatc2	1	1	64.4736429143359	1	1
Nfkb1	1	1	65.779834542824	1	1
Nfkbid	1	1	79.3460048048264	1	1
Nfkbiz	1	1	726.624699644909	127.844276488451	1
Nfs1	48.9005762701776	1	1	1	77.9704413352191
Nfxl1	1	1	179.718901803427	1	1
Ngef	128.223380485779	1	1	1	145.571182979861
Nid1	1	1	1	185.862644041605	1
Nid2	1	1	1	84.6979526141402	1
Nim1	32.9002396533707	1	1	1	162.020275131228
Ninj1	1	1	118.028400772412	1	1
Ninj2	1	94.0627073083876	1	1	1
Nipa1	23.893192368798	132.501576557649	1	1	1
Nipal4	1	132.274452170209	1	1	1
Nipsnap1	161.669999851243	1	1	1	1
Nkain1	27.6633880356953	244.524766618488	1	1	1
Nkain2	33.483960910249	139.399359496419	1	1	1
Nkain4	40.0358118057955	1	1	1	584.797891638537
Nkd1	1	34.9502330834855	1	83.0356262562455	1
Nkx6.2	1	127.986940403919	1	1	1
Nlrc4	1	1	75.6649740949098	1	1
Nlrp3	1	1	72.7444576195148	1	1
Nmnat2	70.7791055935974	1	1	1	1
Nmral1	1	279.884379838619	1	1	1
Nnat	287.282578739217	1	1	1	295.12117782223
Nod1	1	49.0588409265758	1	92.5971932498988	1
Nol4	94.1446881184067	1	1	1	1
Nos3	1	1	1	115.321241646241	1
Nostrin	1	1	1	265.238755319753	1
Notch3	1	1	1	150.27989705822	1
Notch4	1	1	1	70.5650358675403	1
Nov	327.935581311457	1	1	1	1
Npas3	1	1	1	1	140.815363309763
Npat	26.4230372290903	69.7975331332066	1	1	1
Nphp3	1	1	1	1	58.2905835350828
Npl	1	1	169.467428226181	1	1
Nqo1	1	1	1	1	126.159485181339
Nr2e1	1	1	1	1	51.3548048544454
Nr4a2	82.3611691558546	1	1	108.724696630275	1
Nrarp	1	1	1	64.7724367065626	76.5731940689695
Nrbp2	72.2033526661791	353.908457152974	1	1	105.39778636791
Nrep	99.0957773217052	1	1	274.261427374423	61.2423054845186
Nrip2	1	1	1	85.4724189755799	1
Nrip3	273.52636940639	1	1	1	1
Nrn1	374.46416188088	1	1	1	1
Nrp2	1	1	54.3489581385521	1	84.5112755810577
Nrros	1	1	175.97986931338	1	1
Nrsn1	250.805551361083	1	1	1	1
Nsg1	313.337220151927	1	1	1	61.814276168615
Nsg2	523.523294178942	1	1	51.6963051421974	90.033365599643
Nt5dc3	69.1699395752667	1	1	1	1
Ntsr2	1	1	1	1	1026.7015409694
Numbl	75.3205081282103	1	1	1	1
Nwd1	1	1	1	1	63.8789520129158
Nxn	1	1	1	1	66.3746872320576
Oaf	1	1	1	1	129.766680090904
Oas1g	1	1	60.130965245532	1	1
Ociad2	349.695871816584	1	1	1	1
Ocln	1	1	1	284.116249161797	1
Ogfod1	88.5571852989768	1	1	1	1
Olfr78	1	1	1	158.792554295527	1
Olig1	1	463.494136529584	109.31473557363	1	85.4516236442295
Olig2	1	97.5780843585265	1	1	1
Opalin	1	1606.54599227419	1	1	1
Opcml	204.879329292243	1	1	1	1
Ormdl1	1	30.4365920337797	1	1	1
Osbpl6	85.8459577261588	1	1	1	1
Osmr	1	1	1	66.6196771609755	1
P2rx4	1	33.7873432079448	144.591768669909	1	1
P2rx7	1	1	214.642513358078	1	1
P2ry12	1	1	885.862571705854	1	1
P2ry13	1	1	352.113431536043	1	1
P2ry14	1	1	1	63.5778951550169	1
P2ry6	1	1	65.0535996643031	1	1
Pacs2	1	176.759743566878	64.7897473898609	1	1
Pacsin2	1	1	84.8701480925972	1	1
Pacsin3	1	37.546433573802	1	1	1
Padi2	1	57.8220802477348	1	1	102.336894981607
Pak3	225.349710708646	50.7510369698098	1	1	1
Pald1	1	1	103.312435915069	98.5087962832623	1
Palmd	49.3828882937846	1	1	628.285862056994	1
Pamr1	1	1	1	1	77.0036623350908
Pank1	32.003843156704	1	1	1	61.6481649701344
Paox	1	1	61.1239739245021	1	1
Papss2	1	1	1	1	57.4789480875233
Paqr5	1	1	1	127.359872125207	1
Paqr7	1	1	1	1	96.1435622441048
Paqr8	22.9586326307395	69.5559474683271	1	1	171.969862059732
Parp6	71.5131460550969	1	1	1	1
Parva	1	1	1	62.07461775853	1
Parvb	1	52.1517296643291	1	99.4532003629464	1
Pax6	1	1	1	1	68.52207100606
Pbxip1	1	1	1	68.4803287465807	318.365842458068
Pcdh18	1	1	1	95.1875731475008	1
Pcdh20	108.170256035662	1	1	1	1
Pcdh8	75.8018529657139	1	1	1	1
Pcp4l1	111.373681104191	1	1	347.899994532318	1
Pcsk6	1	30.4913491227784	1	1	1
Pde2a	225.684634687405	1	1	148.790080463816	1
Pde3b	1	1	78.2525163214118	1	1
Pde4a	72.4599680864241	1	1	1	1
Pde5a	1	1	1	67.9421563953765	1
Pdgfb	1	1	48.1023447271784	113.388253696413	1
Pdgfrb	1	1	1	174.48276471234	45.8263852735898
Pdlim1	1	1	1	79.7538146581073	1
Pdlim2	1	1040.75684792735	1	1	1
Pdlim4	1	1	56.9177790926962	1	81.904210598097
Pdlim7	102.594071254491	1	1	110.937819402342	1
Pdp1	82.2498224924015	1	1	1	1
Pdpn	1	1	1	1	71.8761423829044
Pdxp	118.56161604681	1	1	1	1
Pear1	1	1	1	98.360942321779	1
Pecam1	1	1	1	417.148658209396	1
Pelo	1	1	1	87.2285884324728	1
Per3	1	1	1	1	44.4320390088191
Pex13	35.8332927538039	1	1	1	64.3906577416637
Pex5l	86.5100538924982	174.412889848783	1	1	1
Pf4	1	1	3076.4762481777	1	1
Pfkfb2	48.5761603250019	1	1	1	68.7213749374933
Pgap1	32.2067696236987	69.7126179589309	1	1	1
Pgd	1	1	96.1063342291186	1	1
Pglyrp1	1	1	1	84.7279360891539	1
Pgm2	39.5391741281009	1	1	1	134.213256256288
Phc1	34.1883776918682	87.0927876990513	1	1	1
Phgdh	1	607.334056357076	1	1	906.871437006095
Phka1	1	1	1	1	130.247190628729
Phkb	1	1	1	1	75.404505206492
Phkg1	1	1	1	1	184.637442615945
Phlda3	1	67.7139197010444	1	1	1
Phldb1	1	490.949360719711	1	1	53.2350838483972
Phldb2	1	1	1	165.186397372802	1
Phyhd1	1	1	117.848596403141	1	1
Phyhip	89.3198061450465	1	1	1	1
Pianp	65.734246317156	1	1	1	1
Piga	1	98.6418871002803	1	1	1
Pigz	1	144.137124502712	1	1	1
Pik3c2b	1	52.4733198454947	1	1	1
Pik3cd	1	1	66.3048028473914	1	1
Pik3cg	1	1	193.319758847472	1	1
Pik3ip1	1	1	1	1	53.0996249394284
Pik3r2	66.6815380732551	1	1	1	1
Pip4k2b	80.3663077908216	1	1	1	1
Pip4k2c	66.7967485316155	1	1	1	1
Pip5k1b	74.0148615665797	1	1	1	1
Pir	1	1	1	56.5424172923388	1
Pkn1	1	1	84.1712780885438	1	1
Pla2g15	1	1	136.849718774905	1	1
Pla2g16	1	378.06841097732	1	1	131.183016881784
Pla2g4a	1	68.4086567793922	1	1	1
Pla2g6	1	30.6300845155347	1	1	1
Pla2g7	1	70.185661845641	522.163427237766	48.8782149385014	1850.95596769616
Plau	1	1	153.797202869283	1	1
Plaur	1	1	64.7882365785361	1	1
Plcb3	1	1	1	1	55.1123950521238
Plcd4	1	1	1	1	88.0187197402573
Plcl1	1	118.83218187007	1	1	1
Plcxd2	79.8221514155175	1	1	1	1
Pld2	1	1	1	1	48.4958656748386
Pld4	1	1	234.565410368346	1	1
Plek	1	1	1482.08027279752	1	1
Plekhb1	1	526.937827559898	1	1	358.680990708175
Plekhg3	1	38.3239080613795	1	1	1
Plekhh1	1	192.197260063731	1	1	1
Plekho2	1	1	106.296237585395	1	1
Plin2	1	1	340.709169574514	92.9028395591873	1
Pllp	1	694.673767641704	1	97.7025403459929	1
Pln	1	1	1	124.172691133987	1
Pls1	1	128.083227038393	1	1	1
Pltp	1	1	447.179296067364	1410.64908455133	229.357117360638
Plxnb1	1	55.1740424383174	1	52.4039672617797	229.876107099549
Plxnb3	1	122.479532881538	1	1	1
Plxnd1	27.5694139018891	1	137.234736887215	243.395135663372	1
Pmaip1	1	1	1	126.159312464884	1
Pmm2	1	37.5518298969059	1	1	1
Pnck	129.282881392015	1	1	1	1
Pnma2	85.5276501695513	1	1	1	1
Pnp2	1	1	50.4461350366895	1	1
Podxl	1	1	112.929983030337	611.02035473315	1
Pogk	1	43.8962182861192	1	1	1
Pole3	1	36.3679381624869	1	1	1
Polk	1	1	1	121.103960685685	1
Polr3e	1	131.766382785516	1	1	1
Polr3h	32.7369852779537	1	1	1	132.619899149541
Pon3	1	1	54.8458347494407	1	1
Pop4	36.8481185964563	123.561128827559	1	1	1
Pou2f1	1	1	83.6478061121537	1	92.2333570934342
Pou3f2	1	1	1	1	152.387713727848
Ppap2c	1	41.0665368632167	1	1	1
Ppargc1a	75.9627319053297	1	1	1	111.035084179597
Ppcdc	1	1	98.733514124846	1	1
Ppfibp1	24.469271142569	1	1	130.52547338824	1
Ppfibp2	1	74.5817748539752	1	1	1
Ppic	1	1	1	453.501968115548	1
Ppm1e	323.265035522784	1	1	1	63.5851573204701
Ppp1r14a	1	82.1748153897972	1	1	1
Ppp1r16b	41.1561244462387	213.206178660695	1	51.3988482063304	1
Ppp1r18	1	1	58.0072739988951	1	1
Ppp1r3c	1	1	1	1	186.794483705765
Ppp2r2b	236.368344994479	1	1	1	120.422729025361
Ppp4r4	80.6310315766999	1	1	1	1
Prcp	1	1	60.6724106316725	1	1
Prepl	74.1281437571528	1	1	1	1
Prex2	1	1	1	92.3281720563676	214.501247157806
Prim2	1	76.8902640906691	1	1	1
Prkab1	1	1	65.0419488455326	1	1
Prkar2b	84.8020959517697	1	1	1	1
Prkcd	1	1	199.883918285118	1	1
Prkcdbp	1	1	1	93.5440257745349	1
Prkcq	1	96.8774183531993	1	1	1
Prkcz	94.8425695038334	152.283698716145	1	1	1
Prmt8	122.680916117182	1	1	1	1
Prnd	1	1	1	204.534059912965	1
Prodh	1	1	1	1	180.048898631376
Prom1	1	101.266848579301	1	494.701835389812	67.0784212789816
Prox1	1	33.6672893682933	1	1	1
Prps1	112.840984403788	1	1	1	1
Prr18	1	121.769172768888	1	1	1
Prr5l	1	218.256052382755	1	105.266230495134	1
Prrg1	1	119.720839993651	1	1	1
Prrx1	1	1	1	1	74.9437429265176
Prss23	1	1	1	165.069987812515	1
Psat1	50.0446605971499	927.354805030233	1	1	493.999281606241
Psd	120.326528517514	1	1	1	1
Psd2	1	1	1	1	107.487440427299
Psmb9	1	1	52.5118335111287	1	1
Psph	33.9372730578217	119.187156962855	1	1	220.225703943762
Ptafr	1	1	76.6284405239529	1	1
Ptchd2	1	1	1	1	119.696642429979
Ptgds	1	5034.73201951145	502.924050800276	1	172.554650217219
Ptgs1	1	1	100.218930936677	1	1
Ptp4a1	1	58.1639341736872	1	1	1
Ptpdc1	26.6301779164064	69.146657472573	1	1	1
Ptpla	1	107.563510329902	1	1	1
Ptplad2	1	1	258.415770814706	1	1
Ptplb	33.1429485889633	41.3794155902829	1	1	181.777610065012
Ptpn18	1	1	73.9956461310152	1	1
Ptpn5	97.6027078368897	1	1	1	1
Ptpn6	1	1	222.213735144136	1	1
Ptprb	1	49.6559204519588	1	1035.51268663571	1
Ptprc	1	1	221.081213360649	1	1
Ptprm	1	1	1	180.054544677756	1
Ptprn2	231.576322554819	1	1	1	1
Ptprr	32.1555787043731	1	1	110.77273245669	1
Ptpru	69.6709808042763	1	1	1	1
Ptrf	1	1	1	538.944590819051	1
Pxmp2	1	1	1	1	54.1509862982683
Pxmp4	1	66.9586745358747	1	1	1
Pxn	1	1	54.6590301671518	1	1
Pycard	1	1	96.1713998701576	1	1
Pygb	31.0854094562694	1	1	1	169.001901506247
Pygm	1	1	1	1	56.5091238023717
Pyroxd2	1	1	100.658086434632	1	1
Pyurf	26.9988856324981	1	1	1	68.7925957860584
Qpct	1	57.8372224763029	1	1	1
Rab11fip3	71.3183598206447	1	1	1	1
Rab11fip5	42.8613811093713	1	147.019312372593	1	1
Rab15	129.37330676152	1	1	1	1
Rab26	66.7408528665489	1	1	1	1
Rab27b	98.2048260437887	1	1	1	1
Rab32	1	1	97.1711386362165	1	1
Rab33a	51.0567616009542	169.892041108536	1	1	1
Rab33b	1	63.9492132717489	1	1	1
Rab34	1	1	1	1	64.5042196990662
Rab3il1	1	1	104.353439566864	1	1
Rac2	1	1	229.142772120098	1	1
Rai14	1	1	1	76.295433119744	1
Ralyl	103.162987284472	1	1	1	1
Ramp1	153.950518511326	1	1	1	217.215733707264
Ramp2	1	1	1	306.366657868864	45.5490159300477
Rapgef3	1	1	1	1	87.6667589807468
Rarres2	1	1	1	154.276733075955	213.722197669932
Rasa2	42.0348066160759	1	1	1	190.149209635473
Rasa4	1	1	62.2420466590706	1	1
Rasd1	39.9539346022092	1	1	156.89101922734	1
Rasgef1b	1	79.4241453557931	255.937667881643	1	1
Rasgrf1	282.454544495295	1	1	1	1
Rasgrf2	88.968906478014	1	1	1	1
Rasgrp3	1	1	81.2309009612193	191.753335786218	1
Rasip1	1	1	1	191.106940777326	1
Rasl11a	1	1	1	68.0034663813164	1
Rasl11b	105.37227057033	1	1	1	1
Rasl12	1	1	1	62.5636800139717	1
Rassf1	1	1	1	60.8783936237932	1
Rassf3	1	1	1	103.809652074789	1
Rbl2	1	31.353946914516	1	1	1
Rbm47	1	1	117.720716563452	1	1
Rbm4b	1	41.8959283980288	1	1	1
Rbms1	1	1	93.999123792086	120.299421899722	1
Rbms2	1	1	1	53.1344431774087	1
Rbp1	1	1	1	1	62.1470975834526
Rbpms	1	1	1	121.455142315761	1
Rcan1	38.1783471789661	1	725.496400635029	1	1
Rcbtb1	23.2881661568726	128.390663898989	1	1	1
Rcbtb2	1	1	1	1	48.5837595056426
Rcn3	1	1	1	60.1535866573771	1
Rcsd1	1	1	97.7297988802727	1	1
Rdh11	1	59.4461113453435	1	1	1
Rdh5	1	1	1	1	142.09266406694
Rdm1	1	1	1	39.537287568807	1
Reep1	108.283780399404	1	1	1	1
Reep2	98.7938410587899	1	1	1	1
Rell1	1	58.1865414348849	1	103.172446270053	1
Reln	161.565003208331	1	1	1	1
Renbp	1	1	91.407449694176	1	1
Reps2	222.035355924119	1	78.4429627620476	1	1
Resp18	208.410610253909	1	1	1	1
Retsat	1	1	1	1	94.7239680531318
Rffl	1	64.9048717358298	1	1	1
Rftn1	1	47.5495422270588	1	1	1
Rftn2	1	55.4715078049509	1	1	181.143001716011
Rfx4	1	1	1	1	162.087352395517
Rgcc	1	1	1	224.751881444621	320.234883704936
Rgma	1	1	1	1	73.8768982643687
Rgs1	1	1	573.931346234288	1	1
Rgs10	81.2519717279618	1	646.732923274883	1	1
Rgs14	177.654636437515	1	1	1	1
Rgs16	1	1	1	56.6640466280838	1
Rgs20	1	1	1	1	78.305573857464
Rgs5	1	1	1	908.070239510448	1
Rgs7	90.5434597985807	1	1	1	1
Rhobtb3	1	82.7104025095515	1	1	96.7153332668069
Rhoc	1	57.5728348041719	1	226.002623937196	35.0136115444538
Rhog	1	242.447016561178	132.572164218362	1	1
Rhoh	1	1	47.0217514402729	1	1
Rhoj	1	1	1	146.625466536353	1
Rhou	31.227866229255	82.5135818867628	1	1	1
Ric3	75.8564581147064	1	1	1	1
Rilpl2	1	1	134.646375099391	1	1
Rit2	140.650691745194	1	1	1	1
Rlbp1	1	1	1	1	120.295723472146
Rnase4	1	1	868.187527876234	1	1
Rnaseh2b	1	31.2924639722061	1	1	1
Rnasel	1	1	166.077823569135	1	1
Rnf112	297.083300957071	79.5099079577102	1	1	1
Rnf113a2	1	36.5015890494581	1	1	1
Rnf122	1	53.2796285076394	1	1	1
Rnf141	1	126.682268336111	1	1	1
Rnf144a	1	40.2183985725679	1	1	1
Rnf152	1	1	1	57.0463035036906	1
Rnf157	103.631237856822	1	1	1	1
Rnf165	81.1890882713899	1	1	1	1
Rnf208	76.9828926969161	1	1	1	1
Rnf215	21.9609713375008	1	1	1	64.2802413017125
Rnf220	94.2038320891011	98.5209242868655	1	1	1
Rnft1	22.8000393812917	1	1	1	54.4751351844039
Rnpepl1	1	38.3553838615568	1	1	1
Robo4	1	1	1	143.782564613084	1
Rorb	1	1	58.8109502726294	1	495.185724618309
Rp2h	1	1	113.475021865452	1	1
Rprml	139.751142200947	1	1	1	1
Rps6ka1	1	1	106.965595454673	1	1
Rras	1	1	1	52.5192153341879	1
Rreb1	1	1	64.7020494570793	1	1
Rrp1b	1	1	67.7141151487295	1	1
Rsph9	57.5382223572947	1	1	1	122.233473263825
Rspo3	66.05586899557	1	1	1	1
Rtkn	1	89.8191412152079	1	1	1
Rtkn2	1	38.6559157777836	1	1	1
Rtn4rl1	88.2611639166272	1	1	1	1
Rtp4	1	1	1	56.9779724434707	1
Runx1	1	1	233.303753136096	1	1
Runx1t1	112.93595798531	1	1	1	1
Rusc1	139.993589379176	1	1	1	1
Ryr3	128.827257507654	1	1	1	1
S100a11	1	1	68.9794458516923	346.177160612373	1
S100a6	1	174.602456473621	1	1	187.775130593655
S100b	54.0332878794917	810.078692706028	1	1	804.956877309068
S1pr1	1	1	156.734915279936	385.8031526731	974.738040017677
S1pr5	1	153.692309677028	1	1	1
Sall1	1	93.8547938757041	1	1	97.1614824896509
Sall2	50.7790538569732	1	1	1	96.2601765696977
Sall3	1	1	1	1	79.2702978543616
Samd9l	1	1	1	103.290826057537	1
Samhd1	1	1	122.102858468311	1	1
Samsn1	1	1	99.664842195191	1	1
Sbf1	29.1578518399762	84.2729495390193	1	1	1
Scara3	1	1	1	1	171.849191022067
Scarb2	1	87.2025138632932	1	1	62.136385834387
Scarf1	1	1	1	53.2950166700327	1
Sccpdh	80.793570143369	371.791708770499	1	1	100.754787581895
Scd1	1	107.273563116245	1	1	418.320674086255
Scd3	1	60.1370969211505	1	1	1
Schip1	230.977000629191	154.819964933608	1	1	1
Scn2b	189.543737721488	1	1	43.1262307183443	1
Scn3a	133.260356630914	1	1	1	1
Scn3b	172.167143379782	1	1	1	1
Scpep1	1	1	124.562917187781	1	1
Scrg1	1	179.260526122302	1	1	541.82121819944
Sdc4	1	1	374.458481968795	74.356731912668	661.753140322328
Sdpr	1	1	1	170.352203229101	1
Sdr39u1	69.2653653712709	1	1	1	1
Sel1l3	91.8127622721779	1	1	1	1
Selplg	1	1	239.459753684894	1	1
Sema3c	80.5200419433706	1	1	207.10329526182	1
Sema3e	111.768995791891	1	1	1	1
Sema4c	1	49.4244584220999	1	1	1
Sema4d	1	70.9264865134042	1	1	1
Sema5a	1	79.5139666129631	1	1	1
Serhl	1	1	1	1	51.9339036531359
Serinc5	35.4739361157983	274.647183563308	1	50.1046221130759	1
Serp2	76.1132838409415	1	1	1	1
Serpinb1a	1	320.690571245199	1	1	1
Serpinb6b	1	1	1	87.1581574774944	1
Serpinb8	1	1	105.854092655482	1	1
Serpinf1	1	1	1	1	393.778953450737
Serpinh1	1	1	86.6084349757141	895.352574710189	219.369894942908
Sertad1	1	1	1	108.139918997633	1
Sertm1	112.883554191836	1	1	1	1
Sestd1	72.6507759151089	1	1	81.6701410399723	1
Sez6	229.958923082285	1	1	1	1
Sez6l	114.27021341781	1	1	1	1
Sez6l2	239.170654580472	326.076915912127	1	1	1
Sfxn3	78.3997503425254	1	1	1	1
Sfxn5	1	1	1	1	433.917467760557
Sgk2	1	51.2577050204492	1	1	1
Sgk3	1	1	55.9772188412281	1	1
Sgpl1	1	1	255.535153109729	1	53.4177902853792
Sgtb	83.7668805914323	1	1	1	1
Sh3d19	1	39.6353672395782	1	1	1
Sh3gl2	368.55282127065	66.0908864904474	1	1	1
Sh3gl3	26.1313589337819	121.867020655145	1	1	1
Sh3kbp1	1	50.2498225014764	1	1	1
Sh3pxd2b	1	1	1	1	93.929532746708
Sh3tc1	1	1	1	71.1114063106908	1
She	1	1	1	55.2628728614907	1
Shisa4	44.85389630468	243.944036346083	1	1	88.0795347644557
Shisa6	82.299049282171	1	1	1	1
Shisa7	123.548249193518	1	1	1	1
Sidt1	87.2704636567918	1	1	1	1
Siglech	1	1	196.717889758575	1	1
Sik1	1	1	1	78.598664366	1
Skap2	1	1	173.494168708418	1	1
Sla	1	1	61.806331186723	1	1
Slain1	32.2231858939089	206.813301674014	1	1	1
Slc12a4	1	1	1	1	73.3409218317981
Slc13a5	1	1	1	1	86.3949619483273
Slc14a1	1	1	1	1	138.041334518604
Slc15a2	1	1	202.1564074369	1	268.930409938901
Slc15a3	1	1	83.6361671491067	1	1
Slc15a4	1	40.2468422647916	1	1	1
Slc16a4	1	1	1	151.769268407519	1
Slc16a6	25.1117417157542	1	192.75976006314	1	1
Slc17a7	152.405644751957	1	1	1	1
Slc19a1	1	1	1	81.2219856318223	1
Slc19a3	1	1	1	154.196879988867	1
Slc1a3	1	277.808597362459	686.951054736109	265.05752953336	5347.24908622308
Slc1a4	35.2030398726949	1	1	1	285.385134498837
Slc22a8	1	1	1	335.448101935443	1
Slc24a3	202.15443573776	1	1	1	46.5351758867922
Slc25a14	104.208117414301	1	1	1	1
Slc25a18	1	1	1	1	119.382311220067
Slc25a20	1	1	1	1	43.9937177758197
Slc25a22	124.288525515735	1	1	1	1
Slc25a33	28.6500704133926	1	1	1	77.8423156176996
Slc25a37	1	1	53.8868305124702	1	1
Slc25a38	1	100.579327744388	1	1	1
Slc27a1	1	1	1	1	138.518049371039
Slc29a1	1	1	121.443908233073	1	1
Slc2a13	128.838032431058	1	1	1	1
Slc2a3	133.95850443912	1	1	1	1
Slc30a1	22.4761164603128	1	1	124.503383333004	1
Slc30a10	1	1	1	1	109.824292049897
Slc30a3	110.625848471503	1	1	1	1
Slc33a1	38.6531697917207	1	1	1	76.5598255385765
Slc35b2	1	42.4514225712805	1	1	1
Slc35f1	67.0260027461824	1	1	1	1
Slc37a2	1	1	102.899794622738	1	1
Slc38a1	129.784575390462	1	1	1	208.748606803289
Slc38a11	1	1	1	122.436197046691	1
Slc38a3	1	1	1	396.332168742408	660.126493544774
Slc38a5	1	1	1	263.511176530328	1
Slc38a6	1	1	74.4151488610276	1	1
Slc39a12	1	1	1	1	457.029984705997
Slc39a13	1	1	1	1	51.0213369662834
Slc39a8	1	1	1	63.7557875831644	1
Slc40a1	1	1	434.52671545768	322.436905018156	1
Slc41a1	31.9674279517932	1	1	1	112.35331020701
Slc44a1	1	367.023122200639	1	1	62.9701987246053
Slc45a3	1	42.0869441004022	1	1	1
Slc4a2	1	74.2019245645593	1	1	1
Slc4a8	67.343414941702	1	1	1	1
Slc6a1	240.320906409897	72.2330702515807	1	1	651.969947519454
Slc6a11	25.3178618941426	1	1	1	403.449078963567
Slc6a15	68.5484081600117	1	1	1	1
Slc6a17	151.655090490876	1	1	1	1
Slc6a7	72.4851480812921	1	1	1	1
Slc6a9	1	97.5135837470768	1	1	60.1406521824728
Slc7a1	34.6737885277219	1	1	430.059370296874	1
Slc7a10	1	1	1	1	259.790115910085
Slc7a14	137.089708607201	1	1	1	1
Slc7a2	1	1	1	1	171.150947964205
Slc7a4	115.400768306843	1	1	1	1
Slc7a5	1	1	83.2202332343282	692.793002026091	1
Slc7a7	1	1	150.437506509548	1	1
Slc7a8	58.6147574428218	1	159.278646351561	1	1
Slc8a2	104.380572219426	1	1	1	1
Slc9a3r1	1	1	1	1	154.260693912577
Slc9a3r2	1	65.0434508721455	1	303.325191690557	1
Slc9a9	1	33.6538073570583	195.060536659436	1	1
Slco1a4	1	1	195.724538377939	1704.40554581712	1
Slco2b1	1	1	476.788193776348	259.523490051953	1
Slfn2	1	1	232.723286186618	1	1
Slfn5	1	1	1	164.594701218832	1
Slitrk2	41.107928359413	1	1	1	91.5578107782424
Slitrk3	73.6857041028276	1	1	1	1
Slitrk4	105.92373801737	1	1	1	1
Slitrk5	118.65935686163	1	1	1	1
Smad1	28.4440085519092	1	1	103.986777744829	1
Smarca1	71.0569522645402	1	1	1	1
Smco3	1	170.723233054834	1	1	1
Smim1	1	119.738685650749	1	1	1
Smim3	1	1	1	1	100.275916920478
Smo	1	1	1	1	55.3141005425496
Smpd2	1	1	1	1	118.315974882906
Smpdl3a	1	1	1	67.2686783892935	134.500163688558
Sms	161.524476077259	1	1	1	1
Smtn	1	1	1	72.1061453607251	1
Sncb	150.295332508541	1	1	1	1
Sncg	1	1	1	221.072466106048	1
Snhg6	50.2362656716082	74.4962229687833	1	1	1
Snta1	1	1	1	1	128.952765524043
Snx10	193.746770468047	1	1	1	67.7901986247821
Snx15	28.7477514108613	84.7608922296364	1	1	1
Snx16	79.3729488788713	1	1	1	1
Snx33	1	46.6852337210595	1	1	1
Snx8	1	1	104.229869084283	1	1
Soat1	1	1	130.498819149096	1	124.705575734384
Sorbs3	1	39.6904489421518	1	1	1
Sorcs2	1	1	1	1	72.477433628847
Sorcs3	190.179982649088	1	1	1	1
Sowaha	105.537597012942	1	1	1	1
Sox1	1	1	1	1	51.8088823730458
Sox10	1	141.270642092123	1	1	1
Sox17	1	1	1	207.774681556413	1
Sox18	1	1	1	213.560418691592	1
Sox2	1	37.281499501383	1	1	265.522731293157
Sox21	1	1	1	1	113.64765723424
Sox2ot	1	140.042645277007	1	1	1
Sox6	1	1	1	1	59.2881363861125
Sox7	1	1	1	93.7257190124555	1
Sox9	1	1	1	93.4106643830714	487.783863723445
Sp110	1	1	109.71524638828	1	1
Spg20	1	107.789467860243	1	1	1
Sphkap	133.535241066405	1	1	1	1
Spink8	160.866086531514	1	1	1	1
Spire1	69.8274940046366	1	1	1	170.145896695133
Spock1	141.644145401168	117.458058204706	1	1	1
Spock3	117.160447184034	210.198178987547	1	1	1
Spon1	99.6175344939307	1	1	1	1
Sprn	232.417623909041	1	1	1	1
Spsb1	1	39.1435346029659	1	1	1
Sptbn4	85.2804860763035	1	1	1	1
Sptlc2	1	39.7222349934742	1	1	1
Spty2d1	21.1966963890087	1	1	77.845337098011	1
Sqrdl	1	1	88.5402858911374	1	1
Srd5a1	1	179.950455019821	1	1	1
Srebf1	1	1	1	1	137.816503026753
Srgn	1	1	978.197922978188	667.785202823746	1
Sst	1229.64174413313	1	296.829902821013	1	1
Ssx2ip	80.5110929703223	1	1	1	1
St18	1	146.992376351723	1	1	1
St3gal4	1	58.3659562613043	1	1	81.8229362499236
St3gal6	1	1	90.1825087539161	143.004365196277	1
St6galnac3	1	66.7169906324396	1	1	1
St6galnac5	155.510825145078	1	1	1	1
St8sia3	232.626134312255	53.022648812973	1	1	1
St8sia4	1	1	1	205.052194884368	1
Stab1	1	1	1795.51012028988	65.5889229909617	1
Stambp	62.2841526645116	101.93238641094	1	1	1
Stap2	1	1	1	72.0827269251967	1
Stard13	1	35.0612605198108	1	123.767424850855	1
Stard8	1	1	210.91503584638	84.0778926501759	1
Stau2	84.4145240707303	1	1	1	1
Stk17b	1	1	382.383589354611	1	110.670668219486
Stk3	1	1	90.6709177940932	1	1
Stk39	61.0181992422138	97.6417512359853	1	1	1
